id,lat,lon,flock
12491811184,37.7111616,-122.4035092,1
12491811185,37.7104136,-122.4044422,1
12491811186,37.7105907,-122.4114077,1
12491811187,37.7047849,-122.4070773,1
12491811188,37.7045602,-122.407209,1
12491811189,37.7064848,-122.4131365,1
12491907523,35.3840022,-119.092009,0
12491931300,35.3835648,-119.0909697,1
12491940723,35.3869323,-119.0921167,0
12492289719,50.97315,4.7011036,0
12492289720,50.973149,4.7010971,0
12492366894,50.9780556,4.8256846,0
12492366896,50.977883,4.8254985,0
12492423771,33.6825638,-78.958235,0
12492455205,41.6986413,-87.7215867,1
12492686423,33.1527233,-96.8412151,1
12492710816,51.3338812,4.9138998,0
12492710818,51.3154061,4.9224634,0
12492710819,51.3127112,4.9934164,0
12492710821,51.315402,4.9224572,0
12492710822,51.3338861,4.9139057,0
12492710825,51.3141281,4.954694,0
12492710826,51.3070031,4.8318596,0
12492710827,51.3125836,4.993393,0
12492710828,51.3140523,4.9547603,0
12492710830,51.3153513,4.9223642,0
12492710831,51.309984,4.9488139,0
12492710832,51.3378169,4.9479377,0
12492710833,51.3069014,4.831967,0
12492710836,51.3178203,4.9635196,0
12492710841,51.3177508,4.9635892,0
12492710842,51.314123,4.9546997,0
12492710843,51.3140464,4.9547668,0
12492710846,51.3363488,4.9124034,0
12492710847,51.3363446,4.9124152,0
12492710849,51.3153471,4.9223579,0
12492710850,51.3099817,4.9488752,0
12492710856,51.3378533,4.9479562,0
12492737545,41.7566775,-71.4101826,1
12492737546,41.7916537,-71.3969962,1
12492882212,42.6986184,-83.0362755,1
12492882213,42.3332022,-83.4108403,1
12492891579,42.6405421,-83.2823708,1
12493781819,37.2457059,-121.9969806,1
12493781820,37.2435441,-121.9903178,1
12493845281,36.0287655,-89.3677302,0
12493905560,32.5583238,-93.7353796,0
12493926186,37.7397037,-122.385872,1
12493926187,37.7500365,-122.3933147,1
12493926188,37.7489883,-122.405929,1
12493926189,37.7537524,-122.4065268,1
12493926190,37.7549229,-122.4064128,1
12493926191,37.7641326,-122.4130881,1
12493926192,37.7691705,-122.4135838,1
12493926193,37.7615146,-122.4150422,1
12493926194,37.7698835,-122.4213579,1
12493926195,37.7655761,-122.4196425,1
12493926196,37.7490926,-122.4182365,1
12493926197,37.7387931,-122.4240933,1
12493926198,37.7309285,-122.4292746,1
12493926199,37.7356223,-122.4110762,1
12493926200,37.7325399,-122.4056021,1
12493934501,37.7331803,-122.3861069,1
12493961934,36.5512173,-87.479743,1
12494048624,30.4354027,-85.3866662,1
12494048627,29.9256465,-85.3889433,1
12494048628,29.9251198,-85.3885588,1
12494048631,29.941779,-85.3887965,1
12494048632,29.9417276,-85.3886976,1
12494048634,30.2744972,-85.9953337,1
12494048873,37.2455465,-121.9978653,1
12494048874,37.2456214,-121.9981714,1
12494048875,37.2555109,-122.0011484,1
12494048876,37.2593982,-122.0132104,1
12494048877,37.2594612,-122.0130889,1
12494048879,37.2591369,-122.0269028,1
12494048880,37.2607104,-122.023165,1
12494048881,37.2545181,-122.0260248,1
12494048882,37.2539369,-122.0250427,1
12494048884,37.2618803,-122.0134877,1
12494048885,37.2620152,-122.0132183,1
12494055395,36.9982967,-76.6277805,1
12494055397,37.0043173,-76.6281176,1
12494396017,37.2635317,-122.0132337,1
12494396018,37.2636988,-122.0128827,1
12494396019,37.2652608,-122.012897,1
12494396020,37.265192,-122.0131526,1
12494396021,37.2664088,-122.0116033,1
12494396022,37.2664683,-122.0114939,1
12494396023,37.2670953,-122.0077794,1
12494396024,37.2668115,-122.0077934,1
12495147664,37.7089499,-122.3944814,1
12495491420,34.017955,-86.0755896,1
12495491421,34.0191046,-86.0737216,1
12495497369,33.924703,-86.0298621,1
12495519210,33.9996253,-85.959271,1
12495997488,-38.7073801,-62.2577606,0
12496309658,40.0144636,-82.9813428,1
12496358851,36.9914514,-76.4270987,0
12496403687,36.9888229,-76.4247259,0
12496415191,36.9997155,-76.4044617,0
12496429526,37.0023179,-76.4016101,0
12496451249,37.0012868,-76.4030376,0
12496488578,37.0017128,-76.4020638,0
12496676488,34.1491579,-118.6298975,1
12496676489,34.1442747,-118.7617455,1
12496746986,38.1008432,-84.918317,1
12496900326,42.1890924,-88.4031731,0
12496918282,42.2371507,-88.3986794,1
12496989716,40.4868284,-88.9452897,0
12497012854,37.2425668,-122.0075131,1
12497012855,37.2390866,-121.9957027,1
12497012856,37.2272653,-121.9771231,1
12497012857,37.2488796,-121.9584994,1
12497012859,37.2567534,-121.9655215,1
12497012860,37.255545,-122.0142716,1
12497013112,44.7740935,-85.5912134,1
12497013113,44.810532,-85.5607381,1
12497013114,44.7832054,-85.574668,1
12497079747,37.7111312,-122.3947218,1
12497079748,37.7113564,-122.3940499,1
12497079749,37.7288066,-122.4311222,1
12497343937,37.0492666,-76.3390238,0
12497345997,37.6777989,-97.4273464,1
12497373269,37.8552409,-122.4792804,1
12497373270,37.8618833,-122.4936922,1
12497373271,37.8621481,-122.494766,1
12497373272,37.8669553,-122.500814,1
12497374164,37.0449754,-76.3481654,0
12497375167,37.0420798,-76.3481953,0
12497376263,37.0419738,-76.3482074,0
12497381107,37.0459145,-76.342223,0
12497383102,37.0459926,-76.3421975,0
12497384203,37.258907,-121.9921102,1
12497384204,37.2566143,-121.9942054,1
12497384205,37.2498104,-122.0019273,1
12497384206,37.2500079,-122.0017776,1
12497384207,37.2554055,-122.0005747,1
12497384208,37.2463095,-122.0138225,1
12497387544,37.0597782,-76.2998645,0
12497388872,37.0562515,-76.32884,0
12497389153,37.0478754,-76.3406503,0
12497389154,37.0598047,-76.2998725,0
12497394455,37.2260439,-121.9730791,1
12497395802,37.8713134,-122.5041215,1
12497395803,37.8713056,-122.5041168,1
12497395804,37.8604337,-122.5004957,1
12497395805,37.8461746,-122.4780948,1
12497395806,37.8519753,-122.4892188,1
12497395807,37.8545095,-122.4926454,1
12497403902,37.0829987,-76.2907185,0
12497403932,37.053381,-76.3320812,0
12497405976,37.0575882,-76.3266085,0
12497411774,37.056853,-76.3274309,0
12497412221,36.9278266,-86.5470619,1
12497412222,36.8920201,-86.6218588,1
12497412898,36.8893459,-76.3030283,0
12497419801,37.0600594,-76.3282674,0
12497419802,37.0556282,-76.3296694,0
12497419913,37.0690218,-76.3846469,0
12497421229,37.066117,-76.3857192,0
12497423715,36.9148554,-76.3073311,0
12497423807,37.0543741,-76.379433,0
12497444387,32.9930101,-97.2283839,1
12497445566,36.8281104,-76.7453921,0
12497446459,33.1309351,-97.2261844,1
12497446460,33.1185904,-97.2461554,1
12497451967,33.1184601,-97.226854,1
12497451970,33.0758802,-97.1310942,1
12497452395,33.1528838,-96.8396893,1
12497470561,33.1046164,-97.1406969,1
12497470562,32.9924386,-97.2240698,1
12497476111,33.1236175,-97.2262514,1
12497476112,33.1310737,-97.2357403,1
12497476185,33.0746315,-97.083563,1
12497484754,32.9930621,-97.233221,1
12497484829,32.9932273,-97.2278966,1
12497489517,33.0304038,-97.2541021,1
12497489529,33.0722362,-97.0856889,1
12497494202,33.0732114,-97.0836761,1
12497494888,33.1008198,-97.2354398,1
12497500392,33.100724,-97.229876,1
12497588528,36.6984604,-121.6596182,0
12497588529,36.7040318,-121.6632449,0
12497588530,36.7036206,-121.6635563,0
12498009942,54.5077289,-1.3041955,0
12498014115,54.5423263,-1.3205834,0
12498406282,44.2732816,-88.4619812,1
12498472781,28.7723808,-81.264691,1
12498481465,28.6723799,-81.3904533,1
12498493856,28.6523876,-81.365974,1
12498550953,28.653967,-81.3657844,1
12498555881,28.6404402,-81.3867688,1
12498587155,28.6732148,-81.3902499,1
12498587253,28.6691558,-81.3818474,1
12498623526,28.6692842,-81.3742458,1
12498646563,28.6703634,-81.3739571,1
12498699773,34.6949331,-86.6206718,0
12498699774,34.6981585,-86.6202906,0
12498699775,34.6950757,-86.6189986,0
12498785918,40.0014579,-83.0105569,1
12498785921,39.9974622,-83.0097199,1
12498807829,34.6983334,-86.6207057,0
12498807830,34.6981059,-86.6124219,0
12498815771,35.1417082,-90.0482596,1
12498846717,35.1134347,-89.9452596,1
12498852687,35.115981,-89.9412778,1
12498854685,41.9138337,-71.3847881,1
12498875975,35.072502,-89.7678039,1
12499143733,44.7294642,-85.6357602,1
12499189675,33.7259852,-117.8334838,0
12499189676,33.7255183,-117.8331772,0
12499189677,33.7420896,-117.8396242,0
12499189678,33.7419693,-117.8393116,0
12499189679,33.7337043,-117.8411113,0
12499189680,33.7338569,-117.84139,0
12499189681,33.7005967,-117.8313269,0
12499189682,33.700303,-117.8309886,0
12499189685,33.707209,-117.8076478,0
12499189686,33.7075494,-117.8075414,0
12499189687,33.7073311,-117.8073156,0
12499189688,33.7483139,-117.8304343,0
12499189689,33.7481325,-117.830076,0
12499226463,30.2113518,-92.0178151,0
12499267638,35.6244704,-97.4958877,1
12499285686,42.8825085,-85.7532948,1
12499285687,42.8777564,-85.7624093,1
12499285688,42.8843788,-85.7434841,1
12499285689,42.884612,-85.7273451,1
12499285690,42.884839,-85.7272446,1
12499285691,42.8842745,-85.7076567,1
12499285692,42.8658899,-85.6841026,1
12499285693,42.8663053,-85.6836995,1
12499285694,42.8841505,-85.6649519,1
12499285695,42.8838748,-85.6645457,1
12499285696,42.9265543,-85.731193,1
12499285697,42.8834762,-85.6261887,1
12499285698,42.8835636,-85.6255442,1
12499285699,42.8835334,-85.5854276,1
12499285700,42.9117004,-85.5835461,1
12499335441,35.6208979,-97.4880716,1
12499369601,42.8550366,-85.6247719,1
12499369602,42.8534408,-85.6250045,1
12499369603,42.845711,-85.6250453,1
12499369604,42.8452239,-85.6247307,1
12499369605,42.8629536,-85.7229637,1
12499369606,42.8626197,-85.7233647,1
12499369607,42.9630256,-85.6559832,1
12499369608,42.5142802,-84.6562239,1
12499369609,42.5151801,-84.6567648,1
12499369610,42.4952547,-84.6579999,1
12499415538,42.1517277,-87.7617458,1
12500003217,37.7371583,-122.3897555,1
12500284366,55.6408627,12.3511322,0
12500284367,55.6406505,12.3512431,0
12500317396,29.7674104,-95.4466739,1
12500322489,29.7536313,-95.4895232,1
12500331207,29.7536318,-95.4895167,1
12500355152,35.5510265,-97.6304453,1
12500677029,42.6617869,-95.2009248,1
12500702793,42.647494,-95.1717656,1
12500734737,42.651974,-95.2301304,1
12500800913,28.1654539,-82.6982146,1
12500930375,42.6516504,-95.2300038,1
12500930376,42.6517597,-95.2304495,1
12500967671,33.4733326,-81.9847476,0
12500967672,33.4661374,-81.9626511,1
12501033964,32.6280719,-116.9660471,0
12501148031,34.6432833,-86.5698139,1
12501148032,34.6433177,-86.5689074,1
12501148033,34.6433108,-86.567823,1
12501312161,33.8765379,-84.648896,1
12501330340,33.8765913,-84.658796,1
12501350430,33.7304524,-117.9916166,1
12501350431,33.7305132,-117.9946596,1
12501350432,33.7337545,-117.9937234,1
12501367353,33.8694911,-84.6334326,1
12501374898,44.3739383,-89.8528399,1
12501375165,44.3090438,-89.8103838,1
12501695636,42.9883178,-88.2520151,1
12501948842,-33.0540859,-60.6014936,0
12502247485,37.713312,-122.4006382,1
12502905878,33.7263639,-118.0653189,1
12502905879,33.7263839,-118.0651189,1
12502916886,33.7134927,-117.9895269,1
12502916887,33.7154568,-117.9921851,1
12502916888,33.7153732,-117.9934977,1
12502919054,33.6557117,-117.9979606,1
12503144112,33.6747807,-118.0265204,1
12503144113,33.6355643,-117.9642725,1
12503221554,37.2798411,-122.0377051,1
12503221555,37.2690871,-121.9447656,1
12503260152,42.6519534,-95.2305601,1
12503260153,42.6337942,-95.1792268,1
12503262337,33.7371689,-118.0069941,1
12503282502,33.748907,-118.0416554,1
12503282503,33.7442541,-118.0419427,0
12503301523,33.7158223,-117.9807489,0
12503311941,33.6507127,-117.9538535,1
12503823266,33.6717291,-118.0225401,1
12503944829,40.1896564,-82.7571143,1
12503944830,40.2178656,-82.8027366,1
12503988983,36.6841239,-121.620441,0
12503988984,36.687287,-121.6183717,0
12503988985,36.6920804,-121.6128889,0
12503988986,36.6927117,-121.6120918,0
12504608136,30.3532032,-92.0012742,1
12504831871,30.1701171,-92.0675982,1
12504838751,30.2980238,-92.1161392,1
12504910713,30.2978129,-92.1169003,1
12504911017,30.1805134,-92.1420171,1
12504912508,37.9927676,-87.4924275,1
12504912962,30.2338077,-92.1422143,1
12504915655,30.181403,-92.141818,1
12505013797,37.016628,-76.3253682,0
12505036718,41.7816975,-71.4412185,1
12505075730,41.5676943,-85.8287347,1
12505090807,41.593105,-85.8489039,1
12505387620,35.1005755,-89.8595092,1
12505399485,51.3018,4.950961,0
12505399486,51.2903134,5.0419043,0
12505399487,51.069104,3.881392,0
12505399488,50.562468,4.30119,0
12505399489,51.04447,3.82321,0
12505399490,51.3143531,5.1954069,0
12505399492,51.3144295,5.1953294,0
12505399493,51.298054,5.02749,0
12505399494,51.295411,4.952967,0
12505399495,51.301884,4.950875,0
12505399496,51.314507,5.195246,0
12505399497,51.297873,5.093493,0
12505399498,51.283837,4.857126,0
12505399500,51.298094,5.027372,0
12505415757,35.1021263,-89.8621903,1
12505422901,51.297826,5.093472,0
12505422902,51.2920239,5.0932116,0
12505422903,51.300315,4.915282,0
12505422904,51.301898,4.950939,0
12505422905,51.301777,4.950929,0
12505422907,51.290317,5.0418971,0
12505422908,51.297671,5.093295,0
12505422909,51.291298,5.092818,0
12505422910,51.300496,4.915416,0
12505422911,51.044517,3.82336,0
12505422912,51.314574,5.195138,0
12505422913,51.008138,3.772173,0
12505422914,51.062841,3.881017,0
12505422915,51.288118,4.855378,0
12505422916,51.297604,5.093268,0
12505422917,51.068983,3.88136,0
12505422918,51.295545,4.952849,0
12505422919,51.291338,4.908657,0
12505422921,51.044369,3.823532,0
12505422922,51.295451,4.952956,0
12505422923,51.063043,3.880985,0
12505422924,51.2920457,5.0932172,0
12505422925,51.062821,3.81173,0
12505422927,51.300469,4.915191,0
12505422928,51.007983,3.772173,0
12505422929,51.287661,4.855152,0
12505422930,51.30061,4.915287,0
12505422931,51.291338,5.092839,0
12505422933,51.3143218,5.1954497,0
12505422934,51.291228,4.908614,0
12505422935,51.283702,4.857277,0
12505422936,51.295518,4.952935,0
12505422938,51.062632,3.81158,0
12505458890,41.9311428,-88.1206411,1
12505459338,42.9881613,-88.0038404,1
12505472345,-32.5797602,-66.1332443,0
12505552100,33.1230635,-97.2263791,1
12505598989,34.044285,-84.8368794,1
12505603061,42.6473509,-95.1817926,1
12505603062,42.6465442,-95.1825453,1
12505603063,42.6427374,-95.1813429,1
12505635100,42.7379622,-84.6723446,1
12505635220,50.792403,4.4803312,0
12505635221,50.7923068,4.4814226,0
12505670858,33.9290016,-84.843703,1
12505673001,42.7379707,-84.6722239,1
12505673002,42.7360902,-84.6722337,1
12505673003,42.7360902,-84.6722826,1
12505673004,42.9842217,-85.6400043,1
12505673005,42.9845737,-85.6397664,1
12505687108,33.9027368,-84.8015804,1
12505687109,33.9027383,-84.8015486,1
12505688600,42.9882921,-88.0040637,1
12506392236,36.6944349,-121.6407433,0
12506855997,50.7932757,4.4827704,0
12506957402,-33.0169645,-66.3657422,0
12506965408,-32.9239638,-66.3795956,0
12506972914,-33.1992034,-66.3514971,0
12506972915,-33.1991127,-66.3515129,0
12506978155,-32.7112989,-66.3308166,0
12507333564,32.6320889,-116.9750563,0
12507333565,32.6322462,-116.9743021,0
12507582439,34.3585776,-84.4869566,1
12507610909,34.379808,-84.4760681,1
12507623310,34.3787852,-84.4769908,1
12507667002,34.3932199,-77.5934994,1
12507790087,41.8893528,-87.6240898,0
12507790088,41.8893521,-87.6240971,0
12507790089,41.8893476,-87.6241028,0
12507834589,41.8908315,-87.6242425,0
12507834590,41.8908316,-87.6242737,0
12508301040,36.6236309,-121.680967,0
12508475997,37.531064,-77.4109392,1
12509574337,35.05723,-80.8748085,1
12509580051,35.0924855,-80.8762999,1
12509583946,47.5644015,8.075399,0
12509586995,35.0601398,-80.876731,1
12509598050,35.0571994,-80.8748813,1
12509621519,35.0601145,-80.876822,1
12509639958,35.0430205,-80.8635546,1
12509659578,35.0428893,-80.8634928,1
12509661679,35.0489383,-80.8673419,1
12509684842,35.0521808,-80.8635646,1
12509687687,35.0509119,-80.8692381,1
12509699604,35.0510437,-80.8691804,1
12509912433,33.8688778,-84.633369,1
12510879357,33.7147698,-118.0492036,1
12511024065,43.6724623,4.6235026,0
12511139159,27.4113461,-80.3503543,1
12511139160,27.4111449,-80.3492827,1
12511165594,42.1616874,-87.8075419,1
12511243795,27.6391209,-80.5162275,1
12511294562,42.1676016,-87.9206066,1
12511345487,35.6802145,-97.4966307,0
12511352157,27.6405775,-80.6439221,1
12511352158,27.6402448,-80.6431389,1
12511357705,27.4257792,-80.3506708,1
12511368013,37.2591258,-121.9998177,1
12511368014,37.2825783,-122.0056218,1
12511368015,37.2820109,-122.0029162,1
12511368016,37.2825872,-122.002203,1
12511368017,37.2832373,-122.0016688,1
12511368018,37.2861469,-121.9986102,1
12511368019,37.2875567,-121.9973343,1
12511368020,37.2824612,-122.0076133,1
12511368021,37.2824631,-122.0117352,1
12511368022,37.2827237,-122.011873,1
12511368023,37.282845,-122.018713,1
12511368024,37.2790739,-122.022031,1
12511368025,37.2779661,-122.0260261,1
12511368026,37.2774878,-122.0302658,1
12511368028,37.2748511,-122.0302488,1
12511368029,37.2748619,-122.0318867,1
12511368030,37.2715762,-122.031893,1
12511368031,37.2674682,-122.0297727,1
12511368032,37.2712827,-122.025524,1
12511368033,37.267481,-122.0245338,1
12511368034,37.2702329,-122.0254513,1
12511368035,37.2730614,-122.0126502,1
12511368036,37.2735951,-122.0087184,1
12511368037,37.2706933,-122.0054411,1
12511391303,35.6802267,-97.4978894,0
12511423022,37.7428399,-122.3880896,1
12511423023,37.7529384,-122.3928043,1
12511423024,37.753916,-122.3927436,1
12511716857,36.0588608,-96.0045185,1
12511716902,36.2639593,-95.8523246,1
12511716903,36.2641456,-95.8590006,1
12511733767,36.0589099,-96.0051819,1
12511734560,36.263955,-95.8590686,1
12511740058,36.3073793,-95.8483031,1
12511990527,51.1989823,4.9026909,0
12512014853,51.2055548,4.8186577,0
12512014854,51.3175833,5.0674217,0
12512024055,51.1942634,4.827703,0
12512332384,40.589766,-89.6412582,1
12512332387,40.5768308,-89.6596803,1
12512332388,40.5766302,-89.6599496,1
12512462930,35.0733845,-80.9148907,1
12512492151,41.8578518,-71.4107107,1
12512521335,41.8712016,-71.413658,1
12512535961,41.8538851,-71.4029531,1
12512544916,41.8935358,-71.3718564,1
12512565937,40.1274367,-88.2434669,1
12512599301,40.1271224,-88.2432744,1
12512694688,26.2299557,-81.6070646,1
12512796733,33.6354893,-117.9637297,1
12512796734,33.6724599,-117.9541181,0
12512895056,43.4568023,4.4323175,0
12512895057,43.4567994,4.4323146,0
12512895058,43.4584532,4.425539,0
12512895059,43.4584555,4.4255346,0
12512916490,48.7896698,2.9162955,0
12513082663,33.5975125,-117.2368975,1
12513090724,33.5977379,-117.2390215,1
12513093788,33.5979314,-117.2170826,1
12513204836,50.8332737,0.4275364,0
12513253534,35.9469653,-95.9939518,1
12513272948,33.7231179,-117.9805427,1
12513283403,35.9468385,-95.9940548,1
12513291172,25.8864899,-80.1313163,1
12513314540,35.0995847,-80.8609205,1
12513318599,35.0960235,-80.8626192,1
12513362418,44.930483,-89.6556424,1
12513613413,33.7138437,-117.7615688,0
12513614153,35.0969899,-80.8681689,1
12513779406,36.7122846,-121.6442989,0
12513779407,36.7120276,-121.6439545,0
12513779408,36.706842,-121.6438573,0
12513779409,36.7080181,-121.6517992,0
12513779410,36.7182976,-121.6485408,0
12513954729,33.9856806,-86.0426936,1
12513954730,33.9862343,-86.0426749,1
12514139403,56.9416459,24.1208337,0
12514361907,55.5704881,11.9753993,0
12514937387,50.9461149,4.7493231,0
12514937392,50.9462309,4.7491981,0
12515497430,27.2680232,-82.4647848,1
12515497431,41.2234398,-85.7945176,1
12515539913,27.1072971,-82.444297,1
12515548038,27.2145713,-82.4900439,1
12515552790,27.1816774,-82.4816808,1
12515578543,27.1831291,-82.4451572,1
12515634918,40.0867872,-86.1281625,1
12515662371,40.6429743,-86.1282119,1
12515670396,41.0330416,-85.7430373,1
12515841295,41.2338342,-85.8748704,1
12515842287,41.1811711,-85.6289336,1
12515844468,41.2257932,-85.7941423,1
12515846491,41.1462359,-85.8364016,1
12515851520,41.2032589,-85.8065765,1
12515861245,41.2701625,-85.8557024,1
12515861316,41.1266503,-85.356619,1
12515861322,41.279793,-86.0404877,1
12515864070,41.2329309,-85.8567539,1
12515867344,41.2340446,-85.8740231,1
12515890932,41.3087098,-85.7071071,1
12515923633,41.2060422,-85.7101338,1
12515986483,41.2312695,-85.8219901,1
12516099589,39.9145967,-105.7824988,1
12516110817,41.218523,-85.8643965,1
12516125599,36.9774808,-107.8800053,1
12516140161,41.3086383,-85.71295,1
12516140264,40.094399,-105.938592,1
12516142313,40.0737266,-105.9267349,1
12516144407,40.1175256,-105.9080768,1
12516148308,37.8103838,-122.3634366,1
12516148309,37.8110721,-122.3665625,1
12516148310,37.8110711,-122.3668179,1
12516150184,41.2698438,-85.8539241,1
12516152409,41.2378427,-85.817455,1
12516188503,41.2602903,-85.8233304,1
12516243540,41.284397,-85.8533409,1
12516407905,41.8998735,-71.3904667,1
12516638393,41.9136924,-71.4036679,1
12516696226,33.7128444,-118.0646494,1
12516696227,33.7113265,-118.0507349,0
12516696228,33.7093854,-118.0416861,0
12516836932,33.1003316,-97.2198993,1
12516837757,33.0738948,-97.1279022,1
12516837857,33.0775822,-97.1308732,1
12516842874,33.0766374,-97.1311494,1
12516848548,33.0768713,-97.1311923,1
12516860284,33.0702944,-97.0868517,1
12516871845,33.0743192,-97.126903,1
12516874643,33.1107881,-97.2263544,1
12516928740,38.0864787,-122.1139734,1
12517032582,33.1414779,-97.2605514,1
12517032583,33.0852702,-97.250026,1
12517032592,33.117696,-97.253716,1
12517045152,33.0928608,-97.23643,1
12517073549,33.1314397,-97.2602531,1
12517075728,33.1017764,-97.2673791,1
12517078544,33.0876078,-97.2643892,1
12517079503,33.1368284,-97.2663507,1
12517080032,33.1184642,-97.2473674,1
12517080659,33.0853073,-97.2599963,1
12517086799,33.1326655,-97.259132,1
12517087282,33.1011349,-97.2579156,1
12517087351,33.1070702,-97.2645972,1
12517097419,33.1004371,-97.2449304,1
12517097608,33.1309405,-97.2294181,1
12517101943,33.1005109,-97.2501388,1
12517104006,33.0914281,-97.2642745,1
12517106001,33.1005117,-97.2403099,1
12517106002,33.0956171,-97.2643452,1
12517223672,30.0877991,-81.9447395,0
12517230009,30.1455744,-82.0081916,1
12517237863,-33.1211546,-65.6922394,0
12517237864,-33.1198236,-65.6902577,0
12517258918,30.1203585,-81.8036223,1
12517258919,30.1456534,-82.0076149,0
12517291669,30.1035087,-81.8311305,0
12517291670,30.103502,-81.8311182,0
12517291671,30.1033067,-81.8306687,0
12517291672,30.1033088,-81.8306754,0
12517303320,30.0882104,-81.9446443,1
12517303957,30.0878003,-81.9447277,0
12517335624,-33.3577303,-66.0717976,0
12517380865,33.972945,-84.0182794,1
12517584730,33.9789403,-83.9980502,1
12517602890,34.2730473,-84.8070854,1
12517623988,33.9900324,-83.983844,1
12517866012,39.6790475,-75.7542116,0
12517873106,41.3402764,-72.8632888,0
12517876275,39.6837003,-75.7453572,0
12517893765,34.0356631,-83.9099302,1
12517893766,34.0619882,-83.9457424,1
12517908023,34.0644728,-83.9481451,1
12518267173,34.0185157,-86.0556255,1
12518498511,42.1816102,-88.3368077,1
12518498512,42.179759,-88.3367625,1
12518614242,42.0368989,-88.0295754,1
12518716476,38.4456502,-75.0527834,0
12518733495,38.4456666,-75.0529804,0
12518774902,41.6857678,-88.3585365,0
12519042213,41.2468631,-80.8468535,1
12519047753,38.3139408,-85.5755915,1
12519053284,41.2268696,-80.8797925,1
12519054616,41.226995,-80.7421091,1
12519082801,38.2252625,-85.5783448,1
12519087678,38.3139293,-85.5758019,1
12519229747,40.3726042,-80.6705772,1
12519229748,40.370716,-80.6719535,1
12519275411,30.1871653,-81.739187,1
12519275412,30.1871677,-81.7392014,1
12519275413,30.1871095,-81.7395631,1
12519275414,30.1868458,-81.7391147,1
12519275415,30.1867779,-81.7395418,1
12519275416,30.1867794,-81.7395307,1
12519275417,30.1746883,-81.744945,1
12519275418,30.1746981,-81.7449631,1
12519275419,30.1745253,-81.7454372,1
12519275420,30.1745194,-81.7454158,1
12519275422,30.1238237,-81.7976612,1
12519275423,30.1238101,-81.7976488,1
12519275424,30.1236628,-81.7974297,1
12519275425,30.1236877,-81.7974323,1
12519375158,41.6138982,-72.8989775,1
12519409872,43.1086538,-88.3460171,1
12519539838,29.979018,-81.8976751,1
12519546965,30.0631137,-81.8743061,0
12519551787,29.9825534,-81.8072916,0
12519561852,29.9767942,-81.8979209,1
12519569993,29.9824003,-81.8070284,0
12519569994,29.9824091,-81.8070122,0
12519571658,30.1595384,-81.8351019,1
12519595887,42.1892213,-87.8359852,1
12519595888,42.1895617,-87.8360736,1
12519595889,42.1957496,-87.8417313,1
12519595890,42.1958767,-87.8415468,1
12519595891,42.2004663,-87.8911563,1
12519595892,42.2002968,-87.9056526,1
12519595893,42.2027027,-87.9333929,1
12519595894,42.1999175,-87.8341457,1
12519595895,42.1671222,-87.8327165,1
12519595896,42.1869367,-87.7966188,1
12519595897,42.1872907,-87.7967657,1
12519595898,42.1589025,-87.805745,1
12519595899,42.1651543,-87.8097412,0
12519595900,42.1651677,-87.8097531,0
12519625478,41.6101727,-72.8990252,1
12519625479,41.5746467,-72.8954069,0
12519625480,41.5878494,-72.8980071,0
12519625481,41.553593,-72.8908003,0
12519625482,41.5542529,-72.8909624,0
12519625483,41.5249213,-72.8963268,0
12519625484,41.4996578,-72.9009692,0
12519625485,41.4981706,-72.9019403,0
12519649119,36.1139731,-95.9532136,1
12519649120,36.1202051,-96.1172442,1
12519935810,36.8178616,-121.632326,1
12520135270,33.6425291,-117.9173992,1
12520135271,33.6425843,-117.9173425,1
12520596503,34.4123001,-84.3929687,1
12520630014,42.8670905,-85.6616326,1
12520633508,40.8201894,-73.7019261,0
12520648525,40.8043961,-73.6539956,0
12520672934,40.8201882,-73.701926,0
12520815593,40.6717111,-89.593082,1
12520815594,40.6722127,-89.5940449,1
12520897994,33.5460282,-101.9396117,1
12520917409,33.54515,-101.9393827,1
12520934821,35.1137143,-89.8054797,1
12520938727,35.1160803,-89.8200218,1
12520946737,35.1196288,-89.8399259,1
12520946738,35.1185493,-89.8331375,1
12520958372,35.1179202,-89.8291494,1
12520972713,35.1134283,-89.8061526,1
12521251310,47.9356257,-122.0290921,0
12521254756,39.2153522,-121.0649965,1
12521661972,40.0060232,-83.0069569,1
12521678590,44.9521238,-89.6553311,1
12521725274,44.9483163,-89.6513528,1
12521740361,44.9145991,-89.6492532,1
12521748334,44.9518605,-89.6698747,1
12521778868,38.0773377,-75.5589761,1
12521799266,38.4117056,-75.5677626,0
12521808857,37.7444371,-122.3875512,1
12521820444,37.5539426,-77.4186871,1
12521820447,37.5544464,-77.4136212,1
12521830777,39.1471339,-75.5011677,0
12522128736,42.1816798,-88.3367217,1
12522128737,42.1819653,-88.3381163,1
12522128738,42.1800934,-88.3382575,1
12522129519,43.1492455,-89.3508712,1
12522139174,43.1941051,-89.2935359,1
12522139175,43.2094151,-89.2612589,1
12522180914,43.1955965,-89.2936488,1
12522191494,43.2159314,-89.2985942,1
12522208401,43.1705516,-89.3271944,1
12522232598,36.6884886,-121.6107822,1
12522232599,36.6888198,-121.6108485,1
12522232600,36.6878948,-121.6713254,1
12522946808,44.4956876,-89.511835,1
12522949107,45.568183,-89.6294963,1
12522955779,44.6250748,-90.1399782,1
12522960563,35.0773388,-88.5458412,1
12523060432,32.8262401,-96.8550915,1
